,key_0,id,imdb_id,original_title,poster_path,score
2285,6381,11482,tt0074811,Le locataire,/pgCEAll5ROxjnIexHomp79dGGZs.jpg,7.0509239225892735
1184,2613,967,tt0054331,Spartacus,/hpICDCTdMIpcqEeNa0k3rcedw2B.jpg,7.051070382023427
1333,2966,99,tt0185125,Todo sobre mi madre,/sQdalmBSUiaU0QCgZKBfy0l2vUR.jpg,7.051295922770832
1059,2314,8741,tt0120863,The Thin Red Line,/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg,7.051763419018261
4041,14489,34653,tt1315981,A Single Man,/eY2KXtuQG5YUsJxuuEKayzu7ISw.jpg,7.052411116052027
262,579,771,tt0099785,Home Alone,/8IWPBT1rkAaI8Kpk5V3WfQRklJ7.jpg,7.052702604764881
4425,17052,51497,tt1596343,Fast Five,/cA81CI8odKv5KHRUUzJbj83yN7c.jpg,7.0527761335565415
2457,6920,995,tt0031971,Stagecoach,/wvyS90AJsztvX5wxpDSjURad9yl.jpg,7.0546744685938885
2062,5311,180,tt0181689,Minority Report,/h3lpltSn7Rj1eYTPQO1lYGdw4Bz.jpg,7.055735151781777
3532,12177,5123,tt0426931,August Rush,/j8kUdhnIlYsgvL0u4EUKEzWUrbo.jpg,7.056359902149477
4396,16833,45612,tt0945513,Source Code,/i7hS3kyv7EeoLhCDz3I7MjJ2iEN.jpg,7.057125261694066
557,1237,756,tt0032455,Fantasia,/dYZ1r3MJnXVGBBSYKgpd8UWGyFw.jpg,7.057933178139079
900,2006,87,tt0087469,Indiana Jones and the Temple of Doom,/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg,7.058430719001361
1301,2890,9008,tt0140352,The Insider,/sYQsmMl4oG56NtFaNkDxuJhhODa.jpg,7.05848159656914
2562,7303,9461,tt0070034,Enter the Dragon,/6C006cxfwjWYkBW4fM3xCMyr7Yg.jpg,7.05848159656914
3795,13189,8055,tt0976051,The Reader,/mEqgCzhGO3gi9DkevgM7N6a5mY3.jpg,7.058552880742616
1307,2904,37094,tt0106856,Falling Down,/jBHJWSUvvOIZkXG067vwVRWvohB.jpg,7.058860709076147
734,1661,2666,tt0118929,Dark City,/yR7rapBFxBoBT0vkZQIXhLBr726.jpg,7.0590141213488895
1705,3977,10110,tt0092965,Empire of the Sun,/mD5BkLNSPXS8GZDB0VRRrI7YV5V.jpg,7.059324592741673
2939,9733,9470,tt0373074,功夫,/dZsfDrNLGWgsIUQL1vGhl8tbnqY.jpg,7.059472363641364
5244,22129,86829,tt2042568,Inside Llewyn Davis,/mRYOb0fgxj3o03u5y62YPhAunby.jpg,7.060078739634283
848,1903,196,tt0099088,Back to the Future Part III,/6DmgPTZYaug7QNDjOhUDWyjOQDl.jpg,7.060291827333652
2774,8676,9394,tt0067355,Lo chiamavano Trinità...,/5b38dfzKqUmTY2HRYrdKJ8vFWAR.jpg,7.060378893564043
1411,3157,8374,tt0144117,The Boondock Saints,/fg6fhyKg3vbdGtnf9Hq27Q5gS3r.jpg,7.060530098538687
5458,23555,156022,tt0455944,The Equalizer,/2eQfjqlvPAxd9aLDs8DvsKLnfed.jpg,7.060536859902882
2277,6285,26317,tt0019760,Человек с киноаппаратом,/wNKeDPX93Ks7c4n5EiYubeaMJHH.jpg,7.0616989369437695
3462,11974,10795,tt0362225,Ne le dis à personne,/9caHoo7Acpc4GMfgBdNZIC6kVCb.jpg,7.061789332502268
2225,6049,11615,tt0289992,The Life of David Gale,/pwwDzbmTErcUFUPCV2fGSlHm4WP.jpg,7.061818638412744
3494,12065,2252,tt0765443,Eastern Promises,/uQduBOXqpC4XG8qK2pMcqz1OnQY.jpg,7.063322435870368
1218,2689,850,tt0085334,A Christmas Story,/1dSFarRSXwMjFODxPTwyaiNZotF.jpg,7.0633479070068645
5443,23472,177677,tt2381249,Mission: Impossible - Rogue Nation,/z2sJd1OvAGZLxgjBdSnQoLCfn3M.jpg,7.06379409762842
5865,28549,50531,tt0252985,Chiedimi se sono felice,/42t4vCBM3Hplq5vCOhynSsZOuu2.jpg,7.065332370819659
2166,5740,64,tt0287467,Hable con ella,/klsBB1YEGRyC7YjiLYCKIqkU6pY.jpg,7.065332370819659
6422,38133,375572,tt4300480,Veloce come il vento,/w26i3KBbZ8sW76bkiCS8Z6xzgsJ.jpg,7.06540145591442
4855,19590,68734,tt1024648,Argo,/oai3xLBQHpIh18VJdRCcL7D0Yg0.jpg,7.065820813401119
6265,34099,294016,tt3203606,Trumbo,/fulPs5eEBXeAeBFI6KAfTkeEgJg.jpg,7.065862464585702
4239,15798,37799,tt1285016,The Social Network,/ok5Wh8385Kgblq9MSU4VGvazeMH.jpg,7.066002515848062
2916,9619,7214,tt0393162,Coach Carter,/8c6BeOIrDStz2aiPceYdI5sd9pL.jpg,7.067048972366519
542,1222,982,tt0056218,The Manchurian Candidate,/4LlR1NazZLhD55podBd7VAUGyTp.jpg,7.067751820892514
3058,10413,5236,tt0373469,Kiss Kiss Bang Bang,/5Lif1qGiyaF8OqG9lR3eqzeEC3S.jpg,7.06791547010283
2416,6841,5143,tt0091167,Hannah and Her Sisters,/dFq98GFwGBS7DF5XihdcR1kMN4G.jpg,7.068931345231958
5510,23877,228194,tt2980648,The Hundred-Foot Journey,/zQWT270zHKC4xVs0ogUwrU8EwqB.jpg,7.069386273647122
4349,16572,51876,tt1219289,Limitless,/bQfOFEeXxi51ijQrbQY9qvMtYhZ.jpg,7.069393700665232
2007,5084,425,tt0268380,Ice Age,/zpaQwR0YViPd83bx1e559QyZ35i.jpg,7.06989420010926
361,887,11113,tt0058385,My Fair Lady,/AiyysCDn0l5SHO5dTGHsrKjPBN8.jpg,7.070187340047356
3122,10688,4550,tt0451094,친절한 금자씨,/vymGV0lscCGpaLjGyQhxkjq0jeg.jpg,7.070930161353557
802,1851,746,tt0093389,The Last Emperor,/gnKVWiegQ6IoaYA0miR0OdPyI5P.jpg,7.070930161353557
2758,8502,803,tt0048434,Nuit et brouillard,/2iWYQia8enOai7QEO3TvenleD7r.jpg,7.0714692270445765
2976,10069,1895,tt0121766,Star Wars: Episode III - Revenge of the Sith,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg,7.071623771985282
4843,19505,110160,tt1650048,Laurence Anyways,/qxUKbHFaqC0PYKITLERnt5fmuBg.jpg,7.0724007045624235
2404,6802,470,tt0315733,21 Grams,/Aps7GzrYiJZKHNT524Rsg4jaXej.jpg,7.073456577210711
745,1689,2898,tt0119822,As Good as It Gets,/q2645aW8vgg1g7RL5lil6K93yaA.jpg,7.073825867355037
1919,4751,10778,tt0243133,The Man Who Wasn't There,/x1K4OPGNNB9Ye9Ob2OcdBUIXUno.jpg,7.0738682849129
1663,3871,146,tt0190332,卧虎藏龙,/2D7kikHUHbecJGoRAspBYiqoxd6.jpg,7.074193008381162
4876,19726,82690,tt1772341,Wreck-It Ralph,/93FsllrXXWncp7BQYTdOU1XMRXo.jpg,7.074354789286826
4140,15017,23483,tt1250777,Kick-Ass,/yZFrniO6qSwjTCosStXweYtczGT.jpg,7.074838059979494
5699,25390,122917,tt2310332,The Hobbit: The Battle of the Five Armies,/9zRzFJuaj0CHIOhAkcCcFTvyu2X.jpg,7.075532217406559
3697,12830,14048,tt1155592,Man on Wire,/86kXY7u0HWSIK27RqRnu4r0cADz.jpg,7.076079647365326
3412,11808,11798,tt0480025,This Is England,/wVc7lwmTgDN7QY4G9V8dfYynDec.jpg,7.076754406285353
683,1537,1669,tt0099810,The Hunt for Red October,/bqvlKYlWq2uibsuVzKTWseeccd2.jpg,7.0768214545498385
4446,17217,49538,tt1270798,X-Men: First Class,/7SSm7BfzFoVzmd6fCDccj7qRxc8.jpg,7.077220283397258
2169,5744,9016,tt0133240,Treasure Planet,/yfcoA7q9n852yVnYa0VcAchgA72.jpg,7.077865340528228
5812,27838,319075,tt4229236,Cobain: Montage of Heck,/htA9NuFvrcCSycAlaxGY3uvnAlQ.jpg,7.078396152024532
3266,11264,15097,tt0109440,La cité de la peur,/l43KgZb2ICqLcYE5YDgwLWxlzIx.jpg,7.079247242330832
5774,26568,284052,tt1211837,Doctor Strange,/4PiiNGXj1KENTmCBHeN6Mskj2Fq.jpg,7.079619757068262
1273,2831,658,tt0058150,Goldfinger,/vBNbFU3OS6okJIQBOos1aZXpy2Z.jpg,7.080674325336688
3574,12314,7508,tt0986264,Taare Zameen Par,/t8x4j5KtI6hZRUVtPPztNBo1q5W.jpg,7.081496346525286
2763,8587,17295,tt0058946,La battaglia di Algeri,/zsNc43QfSqeMBW186o9Fozfmkst.jpg,7.081497958397505
2360,6647,650,tt0101507,Boyz n the Hood,/9qQdpidN33pTEaxAP5gaTmCPGFq.jpg,7.081684077649193
4194,15472,20352,tt1323594,Despicable Me,/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg,7.081802155405268
4585,18182,13060,tt0945571,Lifted,/f0w6G44wfcnWe4gu3fn75b1pksV.jpg,7.082461756818403
1729,4096,853,tt0215750,Enemy at the Gates,/dOWSbEn3ucyoiBE9IgFWAo1O7Sg.jpg,7.082618091982787
3516,12101,4771,tt0452623,Gone Baby Gone,/dXXMPxGiRegd7NNCtE5uchAKRAG.jpg,7.083775082115572
5773,26567,271110,tt3498820,Captain America: Civil War,/kSBXou5Ac7vEqKd97wotJumyJvU.jpg,7.083893556686236
4373,16741,54186,tt1590089,告白,/u0Q8ePrgfmbcCDTQbWm5fqY0Hp.jpg,7.084104735368188
3528,12169,2013,tt0401383,Le scaphandre et le papillon,/j9xijFBmOSitYXAMnO9X9QXZogD.jpg,7.085196214088652
347,871,981,tt0032904,The Philadelphia Story,/xfwTdXCDUZffpzPsPaMrTSnBsSy.jpg,7.085946013097045
6052,30799,310569,tt3742378,Que Horas Ela Volta?,/lhcZrT1QGp8LfpuncuaQvFHIZJV.jpg,7.087223074266848
1266,2816,16642,tt0077405,Days of Heaven,/rjw7tQbiBnbIeufyEt02oVickDM.jpg,7.088971671826978
518,1196,763,tt0103873,Braindead,/zzgn2fBeKmIMDEuX7FqS2l1WGfu.jpg,7.0891340247680406
2467,6963,20126,tt0073582,Profondo Rosso,/rSHs6nsCw6vJwgz9djlAp4g3NCN.jpg,7.0905736415077705
519,1197,9665,tt0097441,Glory,/6pDBbYmR9iqg3IF8lgyY9pWFiqT.jpg,7.091105690572894
5186,21745,152584,tt2278871,La vie d'Adèle - Chapitres 1 et 2,/3BpgeGHYxle9ob4cLiONgESvqVB.jpg,7.091549324114531
6600,40885,407806,tt5895028,13th,/zyv3omPVI9u5Kmem7l1xycnLCYP.jpg,7.09159530995804
3737,12983,9539,tt1029234,Martyrs,/fC2Uld8qZ6waCuo71oTKzJTscaN.jpg,7.091995462505246
2634,7714,10734,tt0079116,Escape from Alcatraz,/lBAxIEywz3KfzXimn9qHBArLHU8.jpg,7.091995462505246
1468,3351,840,tt0075860,Close Encounters of the Third Kind,/mABOVIUl5lB0WF4HG28rfamgxG1.jpg,7.092269926612109
4985,20488,132344,tt2209418,Before Midnight,/uDdobcCBfPObD2pqDSTjXxELt3c.jpg,7.092621040061622
2461,6937,7857,tt0071129,Amarcord,/ruVrgGjSMDfDL3dABWzPxUXNNi6.jpg,7.092857674470272
5147,21446,132363,tt1327773,The Butler,/hUjEYTN5NuK8kYRQxngS7itpBQC.jpg,7.093333052336332
3102,10585,116,tt0416320,Match Point,/80iHkrFzNxbSxlfMaLaNkGFRK2r.jpg,7.093333052336332
2611,7575,113,tt0374546,봄 여름 가을 겨울 그리고 봄,/uYQwUyHBKLPmCqUc9wMdphiphW2.jpg,7.095319849816704
2971,10014,1640,tt0375679,Crash,/pG8LL4LYMCr5uikhx9rewrW8352.jpg,7.096565384083716
6509,39435,337703,tt3666024,La tortue rouge,/wOBU3SLjQ9358Km9YWYasPZyebp.jpg,7.096882327061852
1570,3619,3133,tt0069762,Badlands,/yAFn7Bc80pF98DOxRs85d78jWbD.jpg,7.097109638749293
6799,44624,406990,tt1536537,What Happened to Monday,/o6EsOqITcSzcdwD1zxBM9imdxjr.jpg,7.097195575942616
4831,19455,77016,tt1855199,End of Watch,/suqikqv0DjOsW8e0hst4YWDTmAX.jpg,7.097707406656923
3840,13410,16804,tt1069238,おくりびと,/aiRKdQ3CqzMv88Zlk69utBBbseO.jpg,7.098918984651336
5430,23379,212778,tt2883512,Chef,/dwweMX2MqYOYGg2Z2lZ8f6uopcg.jpg,7.099060693884031
592,1299,377,tt0087800,A Nightmare on Elm Street,/sXFlyjfWv544uKOJmPd2vVsaFm9.jpg,7.0997627446993645
1465,3348,990,tt0054997,The Hustler,/u38NLUtWarEbv2gZGOnHhf6akWC.jpg,7.099978435818397
6141,32214,286192,tt3824386,Lava,/oNfaNS1WM0bc7wOEm2SAItLggnI.jpg,7.099985609119053
3455,11955,2270,tt0486655,Stardust,/A9gXvPOnMu961E36x5p3RT4FQ5E.jpg,7.09999459648495
559,1239,910,tt0038355,The Big Sleep,/ttUJSTKBdu1dR8d24FaoS4S1GFJ.jpg,7.101512244297481
5803,27819,167073,tt2381111,Brooklyn,/5R4sbomuxa8wlH1T3WeSUTRZo4z.jpg,7.101513281428231
205,452,5503,tt0106977,The Fugitive,/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg,7.1018857727995295
2741,8243,866,tt0308644,Finding Neverland,/7VNtGDhKLefRhJWYokfP3hBh0uV.jpg,7.103991851695766
1271,2828,1654,tt0061578,The Dirty Dozen,/5SawqeuARDbUPrFohTulwd2PZ2N.jpg,7.105352919797901
2982,10099,921,tt0352248,Cinderella Man,/xZhumK43Z6jmwCWglh7uHcpkqdb.jpg,7.106310381518228
6523,39663,338766,tt2582782,Hell or High Water,/6YOrNBdoXvT8aC5VPLkkN6t5z0V.jpg,7.1064162998852645
767,1775,1878,tt0120669,Fear and Loathing in Las Vegas,/u9ffgobMADj6GCafeImbov566j9.jpg,7.107550243507469
669,1512,686,tt0118884,Contact,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,7.108657036366887
109,231,522,tt0109707,Ed Wood,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,7.1087281437461565
1592,3679,93,tt0052561,Anatomy of a Murder,/kDFnM2zlHZirR2ItTo56lyrxuAS.jpg,7.1093183101763975
2618,7613,631,tt0018455,Sunrise: A Song of Two Humans,/tyxjxpwr9NiVtSeITtVXuhp84Zl.jpg,7.110518952071642
1914,4743,9081,tt0243017,Waking Life,/dHQDhjt84ViDH0DhFm5PSyIo1J.jpg,7.110521059159575
2462,6938,79,tt0299977,英雄,/xkJnow23eDxwQXB0iIWAWkBF47y.jpg,7.110827149027406
2173,5764,2757,tt0268126,Adaptation.,/5trb1V5f3IsjpZx2GiuUylowl3W.jpg,7.111344721807084
2834,9170,18491,tt0169858,新世紀エヴァンゲリオン劇場版,/5JYzfyKBwReaQ41WFhqXgOZnPWV.jpg,7.112101901169798
4245,15827,43949,tt0817177,Flipped,/ndgk8EhgT6VxnscAaFV6SMewcQ6.jpg,7.112387778820825
699,1567,1813,tt0118971,The Devil's Advocate,/eSivb4EyOAyEum70mOSHtAWiUe3.jpg,7.113297454305467
5105,21243,111969,tt2205697,Stuck in Love,/wxrH3NZ4wTtHVzbquknLRRQMFWW.jpg,7.1133869981609985
5587,24357,205587,tt1872194,The Judge,/v6s65U6qisvxWgO3cNnreaaaite.jpg,7.114384812964343
2108,5471,575,tt0250258,Das Experiment,/pTR8WWstkPHjek4AAwEm1bUi1jH.jpg,7.115194492870272
1291,2871,856,tt0096438,Who Framed Roger Rabbit,/lYfRc57Kx9VgLZ48iulu0HKnM15.jpg,7.116209942920529
2765,8601,895,tt0060107,Андрей Рублёв,/nmSf6Kc0J9VUi9SDDkx0D5dKHLK.jpg,7.116257880728412
6678,41976,324849,tt4116284,The Lego Batman Movie,/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg,7.11658713288809
6748,43220,417678,tt5001718,"Everything, Everything",/c8W3Go48Mw0GoNXsGK4W9hNO4Vf.jpg,7.116613020799174
3105,10599,1904,tt0397535,Memoirs of a Geisha,/rhqL5iuhfwtDnpwMYAY2iuNZbxo.jpg,7.116613020799174
5467,23608,250658,tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,/sfhevmkFxxYiDy3E2uH6Hmq5mlv.jpg,7.117148823057171
795,1844,1051,tt0067116,The French Connection,/xwDi4wF0I1L5bSW08Y8GocDGjJP.jpg,7.117394567970946
4300,16144,45317,tt0964517,The Fighter,/ytGIpdxYyvXwch5QILfquSTMA9f.jpg,7.118627974680664
4007,14301,22803,tt1197624,Law Abiding Citizen,/p7zwLp8gCKyrNLCHP3RhmN5izHo.jpg,7.119135281571682
1041,2290,1368,tt0083944,First Blood,/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg,7.119185664573818
6504,39365,359156,tt1167611,Non essere cattivo,/9lISVHVDNMmZKHR2SmdezExU5g4.jpg,7.119745215364937
1677,3891,11688,tt0120917,The Emperor's New Groove,/klhsrqyhvFaoM6Rwjo9dFPYJQSK.jpg,7.1202293921531234
6665,41820,360814,tt5074352,दंगल,/5PDT64gtbmH10gK5AYR7LZh5PQk.jpg,7.1202387010854915
4679,18714,41411,tt1382725,La Rafle,/iHJtP74X9hie5LZDwmFW7wugX1H.jpg,7.120867301329186
607,1325,154,tt0084726,Star Trek II: The Wrath of Khan,/7VKpj4Xl3hTzgAS3xpVuOyqNnSv.jpg,7.120899989144127
117,249,628,tt0110148,Interview with the Vampire,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,7.120910360756693
1011,2247,309,tt0154420,Festen,/b0YDV5j53Y5xRscI14UieetvNLB.jpg,7.121332175054167
193,423,1607,tt0106489,A Bronx Tale,/wlYIwDwk53R4h0uMnpK1NAhHqdg.jpg,7.123805277204117
4036,14465,22881,tt0878804,The Blind Side,/wEGFSgPebLk6g1ngKsJ6a46PYLV.jpg,7.1240591285954205
613,1331,621,tt0077631,Grease,/iMHdFTrCYhue74sBnXkdO39AJ3R.jpg,7.124369091335849
5210,21925,200481,tt2616880,The Blue Umbrella,/oN0Ry08rfTOniGkyTc2XjUm2Cnl.jpg,7.124879213739543
6588,40681,393559,tt2321405,Ma vie de courgette,/mZ9JGgCvV4d5KnpT0jSR1pOCLW7.jpg,7.1252289280841055
2279,6292,290,tt0101410,Barton Fink,/e0YvBTPwIL6Jb29glF3LE9n8GH2.jpg,7.125362766242441
443,1063,9504,tt0104348,Glengarry Glen Ross,/4YgCTLcHEIeGyzrKpwz93rORb8l.jpg,7.125468426313055
2587,7441,11474,tt0080120,The Warriors,/ikwR74siRBhSdtAUMxNzUJvT59A.jpg,7.125878033097521
4447,17218,49020,tt1440292,Submarine,/ibYScMoDmBktoIZzUDFrhPpTPlH.jpg,7.1263913701141925
6718,42537,401104,tt5541240,To the Bone,/rgPysl0uMpxllv43r4udHuRAhn4.jpg,7.126749989498718
4317,16278,44264,tt1403865,True Grit,/qc7vaF5fIeTllAykdP3wldlMyRh.jpg,7.127253500639921
3418,11826,5723,tt0907657,Once,/fEjwJfeDxgsRBlYgEWMgvrKQ6VB.jpg,7.128929483563969
425,1031,819,tt0117665,Sleepers,/cDqEv4Fw4JZh2zCfecqw3z09L8z.jpg,7.129954367004906
3093,10556,69,tt0358273,Walk the Line,/wdxL3Zyh3O5MIbmsSiZEevJAjtQ.jpg,7.1305810708120125
1765,4201,301,tt0053221,Rio Bravo,/x0XFYNOAPROkYaYG8CeS75BJXxC.jpg,7.131680091184378
1960,4880,855,tt0265086,Black Hawk Down,/yUzQ4r3q1Dy0bUAkMvUIwf0rPpR.jpg,7.132232493020365
462,1110,531,tt0108598,The Wrong Trousers,/xT2NxRbqnTXYqoVQvKSmkLEm4lE.jpg,7.133025838048789
5127,21351,179144,tt2358891,La grande bellezza,/wHLvhxIjdjngDfI2T5XOkZMdn1J.jpg,7.1332442462406025
3916,13817,12162,tt0887912,The Hurt Locker,/tOiWc3mUzHH4gMpmUe9vqxIeWMs.jpg,7.1339240915134905
880,1972,10144,tt0097757,The Little Mermaid,/ujlSe3lhp1OKmF2LNu6wRpWbdiU.jpg,7.135243630374927
4930,20062,82695,tt1707386,Les Misérables,/qEsrAHoxj746FRb7OLGYjrx1AI3.jpg,7.135372691400588
5922,29183,321640,tt4299972,The Jinx: The Life and Deaths of Robert Durst,/jLqQrtpmB8RLqwuBDGR2OlLdoeC.jpg,7.1358861774908915
1764,4199,966,tt0054047,The Magnificent Seven,/7w3JmmyL8GpBvW6BusQfQCSm2h0.jpg,7.136268937980107
3048,10385,3933,tt0121164,Corpse Bride,/o9GbcdP7rOg2m1NyUnUR3ZwNcTE.jpg,7.136386950289839
1389,3134,9475,tt0105323,Scent of a Woman,/22m6tUzIYxXs5cjyl7KJJPULlMT.jpg,7.136796439811809
6315,35353,340666,tt4550098,Nocturnal Animals,/9Moizj8qxcZK6DqEE1MTO3pQAEw.jpg,7.137400092490821
5605,24464,228326,tt2262227,The Book of Life,/5B4lKHSQAtT1FSEfbjJkQ8ylxAY.jpg,7.1396430135360225
4366,16694,18438,tt1499666,김씨 표류기,/bqGgSOtz7d2TnDQEANwCZGmSaT2.jpg,7.140061281325371
6776,43644,339403,tt3890160,Baby Driver,/dN9LbVNNZFITwfaRjl4tmwGWkRg.jpg,7.140089141635556
4346,16517,40619,tt1620446,Day & Night,/15yOr3M2lOk8fTkn7Bpxuc19ZU9.jpg,7.140940654353048
797,1846,12102,tt0079417,Kramer vs. Kramer,/oyYtH37h8rLUxlERoD49losVvlg.jpg,7.141403525028281
2651,7791,662,tt0056119,La Jetée,/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,7.142481747534328
4215,15609,22538,tt0446029,Scott Pilgrim vs. the World,/lafRuPbjEQrrHG9QEaoyV2znZC.jpg,7.142784733851338
2901,9539,1280,tt0423866,빈집,/hr8ghKbdo3UGUROYafpN38Sohfe.jpg,7.1439511128370645
2732,8230,176,tt0387564,Saw,/dHYvIgsax8ZFgkz1OslE4V6Pnf5.jpg,7.144498498776628
6118,31954,273481,tt3397884,Sicario,/p2SdfGmQRaw8xhFbexlHL7srMM8.jpg,7.149074594283855
2545,7233,6844,tt0049833,The Ten Commandments,/loLrO3SfhHkN3o3fTHdx1vf9ZYf.jpg,7.1493022537294975
5351,22914,198375,tt2591814,言の葉の庭,/f1Mhgu0sxvXEcUYDH4yVWdNh10j.jpg,7.1493022537294975
2655,7816,136,tt0022913,Freaks,/9hmmE4K6tOEXB1KeTajIC0pNta6.jpg,7.149332231099932
4614,18293,65754,tt1568346,The Girl with the Dragon Tattoo,/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,7.1493529838504415
2847,9278,40096,tt0271383,O Auto da Compadecida,/uHEmM49YphluJnGep8Ef1qwD2QX.jpg,7.1519455031731605
6231,33369,296098,tt3682448,Bridge of Spies,/xPCNA8zJxyyFKTj47QpvkXHukzB.jpg,7.152225779609938
497,1172,766,tt0106308,Army of Darkness,/2eZKDIwLNnySbwqQtAaUz0kYDIL.jpg,7.1523479567890575
4333,16384,46838,tt1465522,Tucker and Dale vs Evil,/lNaivZXcad1bXDoptUzV3PQ2Ms0.jpg,7.15360190195433
2955,9888,187,tt0401792,Sin City,/vKJVGOKPyWqp9d2EX5NH1liqRqR.jpg,7.154280222643982
4718,18952,61979,tt1648216,Tres metros sobre el cielo,/bLEQJAjdy3WoeZDaYM9MCo3DzMP.jpg,7.154442002757947
2684,7938,2502,tt0372183,The Bourne Supremacy,/jXwZgmqOtsqsXuB9oGhocOAegCM.jpg,7.1561059193370475
6689,42169,419430,tt5052448,Get Out,/1SwAVYpuLj8KsHxllTF8Dt9dSSX.jpg,7.157612088771561
3925,13874,19913,tt1022603,(500) Days of Summer,/5SjtNPD1bb182vzQccvEUpXHFjN.jpg,7.157818859070238
2753,8307,992,tt0015324,"Sherlock, Jr.",/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,7.157837924263791
1706,3979,764,tt0083907,The Evil Dead,/fA7uqS8ZBzCVPKgB7rFaR0wTFpy.jpg,7.161399991598973
2752,8283,8424,tt0364517,Jeux d'enfants,/u2TAmZds7SzHUA8RSlF08cMVMwE.jpg,7.161652514911874
913,2023,396,tt0061184,Who's Afraid of Virginia Woolf?,/meHvC3nTKd2jE4oSytADtGjR09l.jpg,7.163320254950103
1566,3608,592,tt0071360,The Conversation,/un30a9MWgCzMIBpOp3P29W5eHvZ.jpg,7.163819153901915
449,1072,702,tt0044081,A Streetcar Named Desire,/xYaL9SJ7bQ9k1ZG6lVhemPsdzvP.jpg,7.1643243743725975
4111,14891,26022,tt1188996,My Name Is Khan,/ipMQOfE4juN3FQh7uL1os1rwYRs.jpg,7.164868312354167
3994,14236,19908,tt1156398,Zombieland,/vUzzDpVrab1BOG3ogxhRGfLN94d.jpg,7.165291140390949
524,1203,1480,tt0052311,Touch of Evil,/4fkBpBB461nZhee5vb8uVsiBAQM.jpg,7.16548928246251
6532,39773,376660,tt1878870,The Edge of Seventeen,/gxK80WUwkQePpXpzRdpob0i7DD5.jpg,7.166627651490308
1943,4833,161,tt0240772,Ocean's Eleven,/o0h76DVXvk5OKjmNez5YY0GODC2.jpg,7.167071081909362
2598,7519,12493,tt0057565,天国と地獄,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,7.167282886053554
583,1286,571,tt0056869,The Birds,/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,7.167524487647433
579,1261,639,tt0098635,When Harry Met Sally...,/anYI1fzx90PgjO9PY3JStJZJmQT.jpg,7.1694062420842615
164,348,9495,tt0109506,The Crow,/vrQZSCP3WeYXCTXdJQ6mXgxb9L4.jpg,7.170144059925593
1555,3581,8810,tt0082694,Mad Max 2,/voNuYkvQgDSqijCDllEaRntq7ln.jpg,7.170266219793959
3649,12595,8681,tt0936501,Taken,/3zlffXmo7QpVBc17QIJWrRfasVr.jpg,7.171341801069594
2434,6870,3176,tt0266308,バトル・ロワイアル,/4J5hW5wwT20hYSEPfxvfxNLjHcg.jpg,7.171594964283966
2321,6511,19542,tt0040725,The Red Shoes,/oyOtIdNJJO8zVwPyCtxVRxPLuHO.jpg,7.172296075927081
546,1226,1633,tt0101921,Fried Green Tomatoes,/3hSjDfJcaicSLyivGzm1xMaoQ6Y.jpg,7.172349978002576
4787,19216,13930,tt0248808,For the Birds,/gQAQCMFN4NrA1XesPZ7TepVsOus.jpg,7.172384270999955
6477,39048,318121,tt2452386,The Fundamentals of Caring,/jeustb4cm3S3jfULDhMyXW2YCIt.jpg,7.172418990094982
5981,29865,258480,tt2402927,Carol,/AbKa7ANxmui0Jmhh7gV7OSELKIL.jpg,7.174172437628631
6127,32033,318781,tt4005402,Colonia,/buEhROtfCEFNhjPWdJVgeVnrThj.jpg,7.174526221668178
6227,33356,297762,tt0451279,Wonder Woman,/imekS7f1OuHyUP2LAiTEM0zBzUz.jpg,7.1746021131076905
567,1247,10322,tt0078841,Being There,/bgTFBMBuh4jA45l0DYyHC2GTq8X.jpg,7.174747666587628
2576,7377,204,tt0046268,Le salaire de la peur,/3IGuAr1xsErR4XqmHZcfyQ4f8KY.jpg,7.174779037368134
3289,11349,1523,tt0455590,The Last King of Scotland,/rgJa3DRf8L2EnYKr5ZRMpuQn0s2.jpg,7.175219987139967
1449,3304,925,tt0097216,Do the Right Thing,/86iGwYjAcVmrOoLCmU8vsrySoLj.jpg,7.175699717078272
3797,13204,12163,tt1125849,The Wrestler,/huooRmB7yksJyVVSkqOgitxlCec.jpg,7.17609433211229
1797,4309,11906,tt0076786,Suspiria,/ccMPzxtnr5WcHaiwIN4P7mXoJzo.jpg,7.177181990880709
6027,30401,259316,tt3183660,Fantastic Beasts and Where to Find Them,/gri0DDxsERr6B2sOR1fGLxLpSLx.jpg,7.177220405978393
